customer_no,total_enq_amt,total_enq_count
6532,100641000.0,14
6533,2669843.0,27
6534,5494228.0,47
6535,1763040.0,15
6536,101870201.0,27
6537,12441004.0,35
6538,175097.0,7
6539,6723455.0,12
6540,2971001.0,54
6541,383100.0,15
6542,7759001.0,26
6543,173000.0,9
6544,165578438.0,53
6545,17919034.0,18
6546,936000.0,7
6547,327000.0,9
6548,2139000.0,32
6549,617000.0,14
6550,27434151.0,23
6551,171000.0,5
6552,6464705.0,23
6553,216469703.0,53
6554,3413000.0,22
6555,7200962.0,56
6556,5663647.0,17
6557,979235.0,15
6558,6227150.0,28
6559,1142033.0,12
6560,16099100.0,46
6561,92100.0,5
6562,102261000.0,18
6563,13792112.0,63
6564,13335150.0,18
6565,60000.0,1
6566,2254000.0,17
6567,6111000.0,8
6568,230000.0,6
6569,3121200.0,28
6570,27500000.0,2
6571,1050898.0,16
6572,370900.0,8
6573,1218010.0,19
6574,949000.0,20
6575,571491.0,19
6576,62000.0,8
6577,2074750.0,17
6578,760764.0,12
6579,529003.0,17
6580,4217300.0,63
6581,239000.0,10
6582,50000.0,1
6583,771010.0,7
6584,2042894.0,32
6585,367000.0,7
6586,377000.0,14
6587,4283500.0,31
6588,20486001.0,14
6589,501000.0,7
6590,1338500.0,13
6591,4052000.0,24
6592,2948100.0,22
6593,390700.0,10
6594,11402500.0,30
6595,867000.0,18
6596,6541001.0,17
6597,1644100.0,15
6598,5234500.0,10
6599,1113000.0,4
6600,66000.0,3
6601,6671191.0,39
6602,317000.0,12
6603,471000.0,9
6604,1586000.0,10
6605,517000.0,12
6606,3093400.0,13
6607,7160704.0,57
6608,0.0,0
6609,1388003.0,12
6610,4031000.0,16
6611,1530610.0,23
6612,2742207.0,32
6613,109744217.0,50
6614,1166000.0,9
6615,3434800.0,27
6616,2683350.0,29
6617,36228268.0,9
6618,698100.0,20
6619,10996001.0,30
6620,363000.0,11
6621,16550010.0,53
6622,111420000.0,8
6623,16237510.0,66
6624,10335000.0,15
6625,941200.0,25
6626,16946200.0,30
6627,3672451.0,9
6628,5277001.0,18
6629,1279100.0,13
6630,521000.0,7
6631,302727000.0,19
6632,1533000.0,12
6633,51000.0,2
6634,2848152.0,32
6635,969000.0,15
6636,3384001.0,28
6637,751000.0,16
6638,6237500.0,52
6639,1630000.0,21
6640,946000.0,21
6641,172500.0,3
6642,107447000.0,10
6643,6711002.0,20
6644,2687000.0,17
6645,1374213.0,9
6646,111000.0,4
6647,631000.0,11
6648,301751.0,8
6649,327000.0,14
6650,200646000.0,22
6651,0.0,0
6652,7571000.0,23
6653,180000.0,5
6654,208683190.0,88
6655,14105000.0,18
6656,12673501.0,19
6657,6714000.0,50
6658,1732257.0,30
6659,102195984.0,13
6660,2664028.0,34
6661,62000.0,4
6662,2977501.0,70
6663,544223.0,24
6664,11755500.0,23
6665,171000.0,6
6666,212000.0,6
6667,235000.0,7
6668,1567500.0,12
6669,874000.0,26
6670,533000.0,11
6671,21903010.0,19
6672,541000.0,18
6673,2172500.0,12
6674,823000.0,23
6675,39453100.0,55
6676,39847529.0,17
6677,1468001.0,14
6678,1893000.0,5
6679,6780327.0,42
6680,151272.0,5
6681,1147100.0,22
6682,9311000.0,54
6683,222195.0,8
6684,3920894.0,10
6685,981000.0,12
6686,1060000.0,8
6687,52854150.0,30
6688,670237.0,6
6689,770000.0,9
6690,1815000.0,16
6691,356221.0,7
6692,477000.0,8
6693,257500.0,12
6694,6528002.0,38
6695,7154110.0,38
6696,1612000.0,11
6697,1048001.0,29
6698,109610102.0,67
6699,1253192.0,18
6700,923500.0,9
6701,11870001.0,38
6702,1047800.0,5
6703,1212100.0,15
6704,1261000.0,14
6705,1622077.0,9
6706,105889600.0,31
6707,460000.0,6
6708,201000.0,5
6709,327000.0,7
6710,1279300.0,24
6711,901000.0,7
6712,11516500.0,35
6713,419544.0,15
6714,1962000.0,11
6715,6112004.0,76
6716,5811000.0,12
6717,12061200.0,29
6718,889000.0,15
6719,565392385.0,128
6720,2693000.0,15
6721,20762760.0,26
6722,1010600.0,13
6723,714000.0,6
6724,4642403.0,37
6725,14985001.0,29
6726,137003.0,7
6727,10320000.0,41
6728,780401.0,23
6729,2703400.0,22
6730,37517480.0,46
6731,1711011.0,26
6732,13000.0,4
6733,392000.0,13
6734,1616000.0,5
6735,10583100.0,21
6736,1115000.0,19
6737,3413000.0,23
6738,20000.0,2
6739,567000.0,5
6740,500000.0,4
6741,325010.0,16
6742,1467002.0,21
6743,3880000.0,29
6744,7462000.0,8
6745,101000.0,3
6746,5985128.0,8
6747,5375800.0,32
6748,575990.0,10
6749,245502.0,10
6750,2119123.0,52
6751,3822000.0,21
6752,2490751.0,28
6753,2890610.0,18
6754,2831000.0,9
6755,2751100.0,29
6756,22570100.0,61
6757,9467696.0,90
6758,3210280.0,46
6759,6190150.0,70
6760,367800.0,18
6761,2552001.0,20
6762,6102000.0,15
6763,1759100.0,30
6764,630000.0,13
6765,613100.0,21
6766,216001.0,6
6767,1541001.0,17
6768,176000.0,5
6769,1040100.0,18
6770,4579566.0,62
6771,4325100.0,26
6772,201500.0,10
6773,2194254.0,30
6774,322000.0,22
6775,32243114.0,254
6776,1283248.0,26
6777,489500.0,26
6778,2420901.0,16
6779,468000.0,21
6780,406000.0,10
6781,562000.0,6
6782,9845000.0,23
6783,204634100.0,48
6784,432400.0,16
6785,1037254.0,19
6786,7691222.0,38
6787,2002000.0,11
6788,835000.0,28
6789,6082893.0,22
6790,816000.0,15
6791,2457000.0,13
6792,1607100.0,29
6793,388000.0,14
6794,2725000.0,11
6795,282000.0,10
6796,8622602.0,37
6797,362000.0,13
6798,2011000.0,19
6799,909500.0,7
6800,5263000.0,12
6801,132000.0,10
6802,495000.0,9
6803,1252252.0,18
6804,13674700.0,34
6805,183000.0,9
6806,881000.0,15
6807,378000.0,14
6808,2185010.0,27
6809,1191000.0,18
6810,400010.0,23
6811,10079101.0,41
6812,5988000.0,18
6813,530000.0,10
6814,110313501.0,66
6815,200000.0,1
6816,2792358.0,22
6817,5734005.0,36
6818,2394300.0,42
6819,231000.0,7
6820,2672010.0,14
6821,727100.0,12
6822,1925040.0,6
6823,14814420.0,112
6824,313000.0,10
6825,1005520.0,17
6826,2279217.0,27
6827,515000.0,22
6828,242000.0,7
6829,2644000.0,17
6830,5148150.0,15
6831,9820002.0,48
6832,1411000.0,7
6833,1587671.0,24
6834,301000.0,3
6835,943100.0,15
6836,4167000.0,21
6837,587000.0,12
6838,1160002.0,5
6839,175000.0,5
6840,5513928.0,14
6841,374000.0,13
6842,71000.0,4
6843,1101100.0,16
6844,3603709.0,19
6845,978500.0,9
6846,11663000.0,13
6847,7115102.0,47
6848,5107101.0,22
6849,701000.0,12
6850,241000.0,2
6851,639000.0,10
6852,6594000.0,51
6853,43184243.0,21
6854,250000.0,3
6855,10000.0,1
6856,3185500.0,9
6857,111000.0,4
6858,356000.0,19
6859,667900.0,15
6860,257000.0,9
6861,8608000.0,18
6862,1852802.0,25
6863,11868105.0,35
6864,190000.0,5
6865,626000.0,9
6866,413954.0,5
6867,2197408.0,23
6868,1301000.0,10
6869,176000.0,6
6870,1407150.0,14
6871,183000.0,8
6872,13602003.0,27
6873,5383100.0,30
6874,422439.0,12
6875,523000.0,9
6876,4341500.0,15
6877,4903001.0,22
6878,231000.0,7
6879,418002.0,11
6880,268900.0,7
6881,4965000.0,25
6882,1029500.0,14
6883,2542200.0,15
6884,1406001.0,20
6885,1551002.0,34
6886,232000.0,8
6887,7717200.0,46
6888,1273000.0,13
6889,1452000.0,10
6890,1544000.0,19
6891,50000.0,1
6892,169708806.0,52
6893,2874150.0,25
6894,2075601.0,30
6895,925000.0,10
6896,863178.0,23
6897,16664103.0,73
6898,3172000.0,10
6899,1273000.0,10
6900,201000.0,4
6901,9639422.0,71
6902,22356000.0,50
6903,741000.0,2
6904,102893743.0,20
6905,831000.0,10
6906,311001.0,8
6907,2030000.0,11
6908,4800000.0,7
6909,201408000.0,28
6910,182900.0,12
6911,182000.0,7
6912,491000.0,21
6913,103115000.0,28
6914,366000.0,7
6915,620000.0,10
6916,385250.0,9
6917,28000.0,10
6918,1101000.0,8
6919,1992700.0,29
6920,554500.0,12
6921,1273000.0,7
6922,3158500.0,21
6923,5964301.0,30
6924,1653600.0,8
6925,17159000.0,10
6926,3050000.0,2
6927,2089000.0,9
6928,1701500.0,17
6929,53054111.0,49
6930,157000.0,9
6931,7943000.0,22
6932,32910200.0,36
6933,798003.0,7
6934,1390701.0,24
6935,59121210.0,30
6936,262000.0,7
6937,3765612.0,25
6938,4954100.0,31
6939,107313992.0,53
6940,7585900.0,29
6941,1500001.0,5
6942,471000.0,6
6943,2254819.0,34
6944,107094508.0,23
6945,50000.0,1
6946,1168000.0,18
6947,75930500.0,30
6948,2482001.0,24
6949,4810100.0,10
6950,852010.0,15
6951,667001.0,15
6952,561200.0,14
6953,478002.0,19
6954,920800.0,21
6955,181000.0,5
6956,1954000.0,8
6957,43361990.0,11
6958,4652384.0,36
6959,6452200.0,14
6960,105124345.0,40
6961,5700003.0,31
6962,607000.0,13
6963,5079803.0,53
6964,61000.0,6
6965,19444000.0,13
6966,625020.0,9
6967,9491100.0,11
6968,8051553.0,19
6969,4202100.0,16
6970,361000.0,8
6971,826150.0,7
6972,5923201.0,52
6973,10201345.0,41
6974,456000.0,7
6975,5465001.0,8
6976,200000.0,3
6977,4683300.0,28
6978,6249501.0,44
6979,0.0,0
6980,3105400.0,30
6981,438778515.0,95
6982,2166000.0,12
6983,367000.0,15
6984,63000.0,5
6985,6074000.0,39
6986,4179501.0,27
6987,103084100.0,25
6988,1182000.0,13
6989,22388765.0,42
6990,1655401.0,20
6991,211887596.0,47
6992,313001.0,16
6993,3041640.0,17
6994,51000.0,2
6995,4451003.0,37
6996,163000.0,7
6997,415500.0,9
6998,12164201.0,45
6999,7119712104.0,85
7000,2991090.0,48
7001,5915700.0,43
7002,2123000.0,17
7003,583691.0,15
7004,5560000.0,23
7005,104793100.0,40
7006,1071320.0,9
7007,187900.0,6
7008,28033500.0,8
7009,4155509.0,23
7010,6257000.0,18
7011,42000.0,6
7012,3000.0,3
7013,2901806.0,29
7014,3216000.0,22
7015,1193150.0,39
7016,1011000.0,14
7017,10272900.0,28
7018,5335090.0,16
7019,1489001.0,31
7020,2662001.0,18
7021,5058840.0,51
7022,357056.0,9
7023,109626700.0,72
7024,149500.0,5
7025,6294000.0,20
7026,1465500.0,13
7027,513652.0,16
7028,1275000.0,13
7029,481000.0,9
7030,576098.0,11
7031,361000.0,6
7032,1806990.0,20
7033,106852580.0,32
7034,1950000.0,20
7035,5174088.0,29
7036,468000.0,14
7037,107552500.0,51
7038,5215000.0,17
7039,604001.0,12
7040,322703.0,13
7041,3844273.0,37
7042,98052100.0,55
7043,4374000.0,30
7044,5784002.0,17
7045,627800.0,11
7046,13838100.0,40
7047,532100.0,6
7048,396000.0,5
7049,5750901.0,48
7050,6657100.0,25
7051,6887216.0,20
7052,6945000.0,13
7053,3547001.0,15
7054,18313109.0,59
7055,34084150.0,20
7056,19636101.0,28
7057,342000.0,11
7058,4251700.0,45
7059,17444700.0,72
7060,211906653.0,67
7061,447000.0,10
7062,2435000.0,18
7063,1852001.0,17
7064,353000.0,16
7065,979951.0,22
7066,268000.0,9
7067,1691309.0,14
7068,898150.0,30
7069,8174000.0,22
7070,1182000.0,13
7071,3229120.0,22
7072,834690.0,16
7073,2513440.0,8
7074,1381000.0,14
7075,1198000.0,15
7076,605999.0,19
7077,371000.0,6
7078,2228001.0,32
7079,616390.0,15
7080,2664684.0,25
7081,1275500.0,20
7082,2674888.0,20
7083,18992000.0,35
7084,4007000.0,26
7085,2275420.0,29
7086,6179750.0,53
7087,107458200.0,30
7088,10741073.0,36
7089,514802.0,16
7090,1075500.0,14
7091,2410000.0,12
7092,13356390.0,75
7093,2476600.0,34
7094,134000.0,9
7095,1040000.0,3
7096,2622003.0,23
7097,13988500.0,54
7098,237000.0,8
7099,114171502.0,55
7100,331000.0,11
7101,851250.0,8
7102,12224101.0,30
7103,1820700.0,18
7104,6969416.0,47
7105,3559990.0,14
7106,94167010.0,24
7107,1307000.0,12
7108,105273100.0,47
7109,1830001.0,17
7110,10952100.0,21
7111,2519000.0,40
7112,100832000.0,10
7113,4368006.0,44
7114,565293.0,9
7115,17151100.0,54
7116,203000.0,7
7117,1976001.0,30
7118,2881000.0,12
7119,50244010.0,31
7120,1440000.0,32
7121,709300.0,7
7122,16329840.0,26
7123,1548600.0,12
7124,227000.0,7
7125,953000.0,14
7126,2100100.0,9
7127,25026628.0,49
7128,2576000.0,30
7129,768299.0,18
7130,1878120.0,25
7131,651000.0,14
7132,4009188.0,12
7133,5335000.0,23
7134,514307.0,14
7135,1427501.0,24
7136,832000.0,24
7137,12800001.0,37
7138,9712000.0,35
7139,1804460.0,12
7140,4441000.0,29
7141,471000.0,5
7142,1986100.0,20
7143,60000.0,2
7144,1194005.0,18
7145,2757539.0,26
7146,64353500.0,89
7147,3855000.0,10
7148,1980000.0,16
7149,61000.0,3
7150,119803501.0,54
7151,4446200.0,11
7152,2044000.0,9
7153,51000.0,2
7154,1769102.0,18
7155,4930599.0,15
7156,109200.0,8
7157,101253337.0,18
7158,6209393.0,10
7159,4899151.0,36
7160,129000.0,6
7161,531000.0,13
7162,1032405.0,17
7163,3289501.0,27
7164,802302.0,16
7165,357000.0,11
7166,3785000.0,8
7167,585000.0,7
7168,271000.0,7
7169,2701800.0,27
7170,279000.0,9
7171,272000.0,12
7172,4449973.0,44
7173,5623000.0,11
7174,2849053.0,16
7175,1625000.0,12
7176,2411000.0,8
7177,465000.0,6
7178,3859001.0,29
7179,536000.0,12
7180,141150.0,7
7181,4694170.0,27
7182,4315100.0,29
7183,1547800.0,19
7184,1213002.0,10
7185,7322000.0,19
7186,3391500.0,24
7187,300000.0,13
7188,1392000.0,28
7189,1251810.0,25
7190,135150.0,4
7191,984000.0,19
7192,650000.0,7
7193,952000.0,20
7194,724000.0,7
7195,4860000.0,43
7196,1405191.0,29
7197,11317800.0,28
7198,2000100.0,17
7199,1072000.0,8
7200,246206533.0,42
7201,74000.0,7
7202,209000.0,6
7203,4262000.0,13
7204,9015000.0,26
7205,764001.0,28
7206,13656182.0,18
7207,751000.0,4
7208,1825800.0,14
7209,101760003.0,30
7210,2064700.0,18
7211,276000.0,8
7212,5203100.0,22
7213,262000.0,9
7214,6412001.0,29
7215,2173200.0,14
7216,1229000.0,10
7217,72000.0,3
7218,254000.0,8
7219,211271000.0,33
7220,2981660.0,17
7221,359976567.0,51
7222,108080100.0,26
7223,26656200.0,36
7224,101815103.0,33
7225,506983000.0,40
7226,1626300.0,17
7227,22841450.0,113
7228,678000.0,11
7229,151000.0,4
7230,2945000.0,16
7231,102012000.0,23
7232,5443899.0,59
7233,3351802.0,35
7234,8075811.0,42
7235,152000.0,4
7236,2930601.0,9
7237,104326336.0,50
7238,3346002.0,32
7239,2432553.0,26
7240,108037703.0,53
7241,1717002.0,19
7242,2731200.0,12
7243,2718112.0,45
7244,1501496.0,55
7245,2590500.0,20
7246,1182000.0,28
7247,1630000.0,7
7248,3470200.0,34
7249,2438000.0,11
7250,371000.0,12
7251,492500.0,14
7252,1188001.0,19
7253,4179000.0,11
7254,8195500.0,33
7255,633000.0,15
7256,2606500.0,9
7257,1348850.0,18
7258,5627354.0,22
7259,10367902.0,63
7260,466200.0,10
7261,22523008.0,76
7262,612000.0,7
7263,675040.0,19
7264,4524002.0,30
7265,6992000.0,17
7266,3061000.0,42
7267,261000.0,6
7268,7777000.0,32
7269,1181000.0,16
7270,1122000.0,9
7271,2920500.0,34
7272,6401700.0,28
7273,75000.0,3
7274,228000.0,13
7275,15766535.0,15
7276,16693000.0,28
7277,14539101.0,44
7278,3291751.0,36
7279,2836641.0,7
7280,3062000.0,17
7281,770000.0,11
7282,213000.0,8
7283,1119099.0,28
7284,1449900.0,8
7285,175000.0,2
7286,384000.0,10
7287,4752001.0,16
7288,110167206.0,70
7289,2593312.0,57
7290,956000.0,14
7291,12692123.0,21
7292,153000.0,6
7293,5626601.0,26
7294,29996064.0,75
7295,19991601.0,78
7296,1823111.0,31
7297,4253002.0,26
7298,4894501.0,33
7299,311000.0,6
7300,4310000.0,32
7301,242485000.0,29
7302,492900.0,14
7303,332500.0,12
7304,3812301.0,45
7305,3222000.0,31
7306,7648201.0,29
7307,1176000.0,14
7308,1866000.0,18
7309,1321002.0,20
7310,2024001.0,29
7311,731000.0,8
7312,1616010.0,17
7313,93390.0,6
7314,2391000.0,15
7315,109532747.0,78
7316,166890512.0,50
7317,13570000.0,38
7318,2647150.0,25
7319,301100.0,12
7320,568000.0,16
7321,1208000.0,18
7322,1527000.0,5
7323,1300000.0,15
7324,110038252.0,66
7325,4593002.0,39
7326,1383000.0,19
7327,27975641.0,55
7328,411000.0,5
7329,14275349.0,17
7330,665000.0,12
7331,109578701.0,49
7332,1716202.0,33
7333,483399.0,16
7334,102365491.0,25
7335,2054250.0,27
7336,714501.0,21
7337,52912001.0,42
7338,106675100.0,47
7339,492500.0,5
7340,1122000.0,20
7341,1177108.0,30
7342,2275750.0,21
7343,3762123.0,39
7344,3227283.0,13
7345,838000.0,11
7346,515000.0,14
7347,10002010.0,30
7348,1593150.0,20
7349,150000.0,7
7350,612000.0,10
7351,17173014.0,36
7352,16333191.0,70
7353,357000.0,6
7354,321000.0,9
7355,31171604.0,48
7356,2734100.0,23
7357,359000.0,12
7358,19560101.0,45
7359,52000.0,3
7360,237001.0,10
7361,195933.0,7
7362,152000.0,4
7363,2063687.0,13
7364,101956000.0,17
7365,811000.0,13
7366,3740001.0,7
7367,231000.0,2
7368,51000.0,2
7369,270700.0,7
7370,1342010.0,17
7371,120533300.0,39
7372,214500.0,7
7373,20657990.0,63
7374,9139100.0,12
7375,161000.0,5
7376,1516200.0,35
7377,4734950.0,48
7378,100000.0,2
7379,0.0,0
7380,444500.0,14
7381,183999.0,9
7382,6471000.0,9
7383,1942000.0,18
7384,111000.0,4
7385,9972400.0,80
7386,12000.0,3
7387,573733.0,12
7388,102000.0,4
7389,5040724.0,32
7390,3573001.0,16
7391,27393407.0,57
7392,2546500.0,20
7393,375490.0,11
7394,3728100.0,33
7395,6255160.0,39
7396,3571085.0,8
7397,4764200.0,52
7398,528250.0,16
7399,110701000.0,18
7400,107400.0,3
7401,1093002.0,12
7402,130000.0,5
7403,2175000.0,16
7404,10531000.0,41
7405,90000.0,2
7406,1988500.0,16
7407,2495000.0,14
7408,1000.0,1
7409,34114100.0,35
7410,347297.0,8
7411,2056000.0,22
7412,11554052.0,17
7413,4411468.0,50
7414,600000.0,11
7415,221000.0,7
7416,202150.0,11
7417,4013152.0,35
7418,4078120.0,11
7419,2396000.0,13
7420,1871190.0,20
7421,2183002.0,27
7422,201000.0,2
7423,117000.0,5
7424,6524100.0,16
7425,6030300.0,41
7426,1146000.0,13
7427,4523173.0,36
7428,8770001.0,24
7429,7035621.0,30
7430,23458153.0,46
7431,2482901.0,22
7432,102134001.0,29
7433,1742100.0,30
7434,2942000.0,16
7435,3084200.0,34
7436,493000.0,9
7437,3774110.0,28
7438,1392500.0,33
7439,2557001.0,16
7440,1434000.0,16
7441,1221001.0,10
7442,101000.0,3
7443,1586001.0,12
7444,12652001.0,26
7445,351000.0,6
7446,1785293.0,24
7447,5492723.0,43
7448,1671001.0,13
7449,701000.0,11
7450,3960000.0,38
7451,100827000.0,12
7452,10254700.0,51
7453,5345556.0,51
7454,105906089.0,57
7455,1001000.0,11
7456,577000.0,14
7457,206000.0,9
7458,1821001.0,25
7459,2208000.0,15
7460,11991100.0,55
7461,222000.0,7
7462,28371003.0,48
7463,482700.0,12
7464,311000.0,7
7465,113911001.0,47
7466,2002010.0,32
7467,3501000.0,12
7468,13289412.0,63
7469,760000.0,8
7470,7575107.0,33
7471,217978700.0,68
7472,316648024.0,41
7473,12817100.0,22
7474,22875001.0,21
7475,10697003.0,58
7476,451000.0,5
7477,4335200.0,29
7478,531501.0,12
7479,547000.0,15
7480,221000.0,8
7481,1666000.0,15
7482,326162.0,6
7483,41430000.0,30
7484,819627262.0,22
7485,101000.0,3
7486,616000.0,17
7487,1749100.0,26
7488,1594526.0,11
7489,146000.0,4
7490,14317000.0,22
7491,4681000.0,26
7492,690000.0,8
7493,1120000.0,11
7494,5135000.0,18
7495,1375000.0,6
7496,1634000.0,9
7497,61996802.0,23
7498,186000.0,10
7499,103256100.0,47
7500,1009000001.0,38
7501,4086100.0,28
7502,4153000.0,20
7503,807000.0,22
7504,4465000.0,31
7505,10344004.0,22
7506,341000.0,9
7507,2212500.0,21
7508,663000.0,8
7509,8523000.0,25
7510,513000.0,5
7511,6811614.0,48
7512,371000.0,9
7513,2075207.0,21
7514,4493000.0,16
7515,1592100.0,20
7516,2546600.0,14
7517,115617700.0,42
7518,2928000.0,32
7519,778000.0,20
7520,9362000.0,19
7521,348150.0,8
7522,11031314.0,32
7523,3508000.0,27
7524,2157684.0,17
7525,623472.0,9
7526,2265200.0,8
7527,383000.0,11
7528,2920220.0,38
7529,35892200.0,27
7530,411000.0,8
7531,1000.0,1
7532,680600.0,6
7533,1287858.0,25
7534,1471906.0,17
7535,294655561.0,17
7536,2562000.0,16
7537,9861000.0,17
7538,2578100.0,23
7539,61000.0,3
7540,810774.0,19
7541,210000.0,5
7542,2745152.0,24
7543,937001.0,20
7544,2153003.0,9
7545,340300.0,16
7546,1051809.0,22
7547,6471100.0,15
7548,860000.0,6
7549,951000.0,10
7550,1485100.0,20
7551,623001.0,9
7552,1004003.0,11
7553,485000.0,7
7554,545200.0,9
7555,710000.0,4
7556,100221100.0,11
7557,5805103.0,41
7558,550000.0,12
7559,3270000.0,7
7560,10339151.0,18
7561,274000.0,3
7562,4438000.0,14
7563,305032.0,12
7564,2267000.0,17
7565,1244668.0,19
7566,8535723.0,53
7567,3592000.0,44
7568,3247416.0,18
7569,941953.0,20
7570,1672655.0,16
7571,109319024.0,32
7572,165001.0,8
7573,964000.0,20
7574,7131400.0,54
7575,2010700.0,21
7576,104933757.0,66
7577,1370001.0,17
7578,375150.0,11
7579,6740001.0,17
7580,9140002.0,47
7581,1871703.0,42
7582,15997901.0,22
7583,1322001.0,15
7584,1100712.0,16
7585,4135076.0,43
7586,126480152.0,69
7587,1205914.0,13
7588,955000.0,18
7589,21000.0,3
7590,200000.0,3
7591,178000.0,8
7592,583000.0,12
7593,3184101.0,35
7594,125000.0,8
7595,40917000.0,21
7596,409000.0,11
7597,1899601.0,23
7598,1730204.0,3
7599,671783890.0,52
7600,1512000.0,36
7601,226249.0,10
7602,2252000.0,6
7603,4574868.0,38
7604,86271100.0,33
7605,8547205.0,66
7606,2082000.0,16
7607,867000.0,10
7608,2774300.0,15
7609,7531150.0,23
7610,2547500.0,16
7611,1461750.0,5
7612,967000.0,13
7613,1938500.0,23
7614,8595250.0,32
7615,3604790.0,43
7616,6056900.0,17
7617,52000.0,3
7618,51000.0,2
7619,783000.0,21
7620,780001.0,10
7621,113938800.0,75
7622,4988000.0,16
7623,1471000.0,19
7624,2048001.0,10
7625,10204102.0,44
7626,406000.0,17
7627,16613541.0,25
7628,1201000.0,11
7629,4329000.0,22
7630,20194500.0,18
7631,109463985.0,33
7632,18208161.0,38
7633,251000.0,5
7634,289990.0,11
7635,1937000.0,17
7636,137492.0,5
7637,104994100.0,28
7638,566000.0,9
7639,102000.0,4
7640,4275000.0,40
7641,204000.0,6
7642,1341000.0,13
7643,1116000.0,10
7644,50001.0,2
7645,105341.0,4
7646,831000.0,10
7647,7915551.0,66
